trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
112,0.6488666097466256,True,12,2.1,0.2,12,1.25,0.3,0.4636363636363636,15.769653883649953,1.3747368270971851,1.1778069554228896,9.57231895272073,93.0,27.0,66.0,29.032258064516128,5785.250000000001,4208.26,1576.9900000000007,533.58,883.0,19.07950701105001,1.9455225729719015,2.55367241895466,6.365944346814216,51.0,17.0,34.0,33.333333333333336,3925.87,2017.8999999999999,1907.97,273.56,313.0
114,0.6077369053105762,True,10,2.1,0.1,12,1.25,0.28,0.4909090909090909,13.033328016700072,1.2466545674073202,0.8724911512647803,11.248775563690684,112.0,31.0,81.0,27.678571428571427,6587.409999999998,5284.07,1303.3399999999983,645.03,791.0,19.15889808295,1.8919714146046234,2.4660769007456613,6.5054382240165864,54.0,20.0,34.0,37.03703703703704,4063.8600000000006,2147.95,1915.9100000000008,289.08,281.0
117,0.5883050675441344,True,12,2.2,0.0,12,1.35,0.28,0.4,15.870870827600047,1.4213975248458006,1.1967303205194484,10.683517737872664,80.0,23.0,57.0,28.75,5353.31,3766.2300000000005,1587.08,460.29,928.0,16.658543528850007,1.9158305615877296,2.3222816678358917,6.355506717565664,44.0,14.0,30.0,31.818181818181817,3484.8,1818.9499999999998,1665.8500000000004,232.36,339.0
116,0.5851642389887883,True,12,2.2,0.1,12,1.35,0.27,0.4,15.144921647950014,1.3962708964030324,1.1460133133982133,10.706406593678079,81.0,23.0,58.0,28.395061728395063,5336.310000000001,3821.83,1514.4800000000014,464.15,919.0,16.658543528850007,1.9158305615877296,2.3222816678358917,6.355506717565664,44.0,14.0,30.0,31.818181818181817,3484.8,1818.9499999999998,1665.8500000000004,232.36,338.0
118,0.5851642389887883,True,12,2.2,0.0,12,1.35,0.27,0.4,15.144921647950014,1.3962708964030324,1.1460133133982133,10.706406593678079,81.0,23.0,58.0,28.395061728395063,5336.310000000001,3821.83,1514.4800000000014,464.15,919.0,16.658543528850007,1.9158305615877296,2.3222816678358917,6.355506717565664,44.0,14.0,30.0,31.818181818181817,3484.8,1818.9499999999998,1665.8500000000004,232.36,338.0
119,0.5825202972083684,True,12,2.2,0.0,12,1.35,0.26,0.4,14.495764390950026,1.3751193621596725,1.1003017631192227,10.706595829345932,82.0,23.0,59.0,28.048780487804876,5313.860000000001,3864.29,1449.5700000000006,467.9,916.0,16.658543528850007,1.9158305615877296,2.3222816678358917,6.355506717565664,44.0,14.0,30.0,31.818181818181817,3484.8,1818.9499999999998,1665.8500000000004,232.36,335.0
104,0.581781360577127,True,11,2.0,0.2,13,1.2000000000000002,0.34,0.44545454545454544,13.971962653800055,1.2972860835984126,1.0091164000062425,11.193457063489035,99.0,26.0,73.0,26.262626262626263,6097.05,4699.85,1397.1999999999998,573.1,847.0,18.0421092218,1.887708059651557,2.3902693653492104,6.65409885813265,49.0,17.0,32.0,34.69387755102041,3836.71,2032.47,1804.24,262.53,300.0
105,0.5811282815846348,True,11,2.1,0.2,13,1.2000000000000002,0.33,0.44545454545454544,13.541330162949999,1.2920614516584743,0.9841264230048872,11.529004349839614,97.0,25.0,72.0,25.77319587628866,5990.63,4636.490000000001,1354.1399999999994,560.2,853.0,18.0421092218,1.887708059651557,2.3902693653492104,6.65409885813265,49.0,17.0,32.0,34.69387755102041,3836.71,2032.47,1804.24,262.53,301.0
99,0.5752522317049564,True,10,1.8,0.1,13,1.25,0.32,0.4909090909090909,12.490744193349965,1.2390911962024709,0.8613594510974718,9.27052947226232,111.0,29.0,82.0,26.126126126126128,6473.57,5224.450000000001,1249.119999999999,625.16,791.0,18.73248554740001,1.8494361336954896,2.361830989661699,5.968792454727252,54.0,20.0,34.0,37.03703703703704,4078.5800000000004,2205.31,1873.2700000000004,290.68,279.0
144,0.5742559128291573,True,10,2.2,0.0,11,1.3,0.27,0.4636363636363636,10.02696194145001,1.2046897390778928,0.6989877213989598,10.162030836696879,103.0,26.0,77.0,25.24271844660194,5901.51,4898.780000000001,1002.7299999999996,558.64,811.0,18.560827893500026,1.8725208602656012,2.342296826715921,5.776811902447307,51.0,18.0,33.0,35.294117647058826,3983.32,2127.25,1856.0700000000002,275.25,286.0
142,0.5724707533450034,True,12,2.1,0.30000000000000004,12,1.25,0.31,0.44545454545454544,16.39784768014995,1.3932643282314965,1.2195340681842268,9.482490905185106,91.0,27.0,64.0,29.67032967032967,5809.55,4169.74,1639.8100000000004,523.59,892.0,17.029198043599955,1.8639082372398117,2.323180205402699,6.3592644729025,49.0,16.0,33.0,32.6530612244898,3674.08,1971.17,1702.9099999999999,259.88,322.0
138,0.5701386105177838,True,11,2.1,0.1,11,1.25,0.28,0.43636363636363634,9.925688827299965,1.2177699278144678,0.7010767592641564,9.870518828633495,94.0,25.0,69.0,26.595744680851062,5550.2300000000005,4557.700000000001,992.5299999999997,522.42,840.0,17.734724904450015,1.889221481826888,2.327241730475727,5.76901901775913,48.0,17.0,31.0,35.416666666666664,3767.92,1994.4299999999998,1773.4900000000002,257.04,294.0
135,0.5692974300011863,True,11,2.3,0.1,11,1.25,0.28,0.43636363636363634,9.585364186299994,1.2110404836816873,0.6796761916491977,9.908747516231301,93.0,24.0,69.0,25.806451612903224,5500.34,4541.830000000002,958.5099999999984,515.69,856.0,17.734724904450015,1.889221481826888,2.327241730475727,5.76901901775913,48.0,17.0,31.0,35.416666666666664,3767.92,1994.4299999999998,1773.4900000000002,257.04,296.0
55,0.5683681127898152,True,11,1.9,0.2,14,1.05,0.39,0.5,22.682400314199985,1.4392883011647322,1.4506520470477013,10.895212129108593,108.0,31.0,77.0,28.703703703703702,7431.65,5163.419999999999,2268.2300000000005,643.74,784.0,18.433993074799965,1.8101137322458163,2.3819443014298716,7.404737319000336,55.0,18.0,37.0,32.72727272727273,4118.95,2275.52,1843.4299999999998,294.75,283.0
107,0.5580702945019566,True,10,2.0,0.2,13,1.1500000000000001,0.32,0.4818181818181818,17.437815423900066,1.3173582838454412,1.105440762393721,10.928851178509127,112.0,31.0,81.0,27.678571428571427,7238.37,5494.610000000001,1743.7599999999993,667.19,771.0,18.24622497340002,1.8258144229115563,2.319660294779133,6.60744227030864,53.0,19.0,34.0,35.84905660377358,4034.21,2209.54,1824.67,283.95,272.0
108,0.5580702945019566,True,10,2.0,0.2,13,1.1500000000000001,0.32,0.4818181818181818,17.437815423900066,1.3173582838454412,1.105440762393721,10.928851178509127,112.0,31.0,81.0,27.678571428571427,7238.37,5494.610000000001,1743.7599999999993,667.19,771.0,18.24622497340002,1.8258144229115563,2.319660294779133,6.60744227030864,53.0,19.0,34.0,35.84905660377358,4034.21,2209.54,1824.67,283.95,272.0
148,0.5563187222774902,True,10,2.1,0.2,13,1.2000000000000002,0.28,0.4818181818181818,19.0055784254,1.3400068697291823,1.1913778894441522,9.247349882443547,117.0,33.0,84.0,28.205128205128204,7490.29,5589.740000000001,1900.5499999999993,687.99,768.0,18.176709476200013,1.8169217908730553,2.2854137580674228,5.968792454727252,53.0,19.0,34.0,35.84905660377358,4042.76,2225.06,1817.7000000000003,284.63,275.0
62,0.5500615064243997,True,11,1.9,0.30000000000000004,14,1.05,0.35000000000000003,0.4909090909090909,22.692641228099983,1.4193739154218468,1.4354614639249568,11.541459621214033,113.0,32.0,81.0,28.31858407079646,7680.360000000001,5411.09,2269.2700000000004,676.24,769.0,18.25193791509997,1.7965358330496717,2.3606091490199135,7.434768912306006,54.0,18.0,36.0,33.333333333333336,4116.6900000000005,2291.46,1825.2300000000005,290.59,276.0
61,0.5427190089160032,True,11,1.9,0.0,14,1.05,0.36,0.509090909090909,25.236457139100022,1.4758846324285082,1.57566448203397,10.675286196463192,112.0,33.0,79.0,29.464285714285715,7826.6900000000005,5303.05,2523.6400000000003,677.13,765.0,17.839176517399956,1.7681139451974581,2.3132290417221,7.404737319000336,56.0,18.0,38.0,32.142857142857146,4106.4800000000005,2322.52,1783.9600000000005,299.62,271.0
145,0.5252193912643489,True,12,2.4,0.30000000000000004,13,1.35,0.23,0.4090909090909091,11.753428001649937,1.3035937996430218,0.9306005517691156,8.492904819681353,84.0,23.0,61.0,27.38095238095238,5046.719999999998,3871.3900000000003,1175.329999999998,473.33,925.0,15.934743720850056,1.8470632638198565,2.215789050659409,6.4363690244158045,45.0,14.0,31.0,31.11111111111111,3474.64,1881.1700000000003,1593.4699999999996,236.91,338.0
51,0.5137053218535714,True,10,1.9,0.2,11,1.1500000000000001,0.37,0.45454545454545453,8.740717887499923,1.1599284213916115,0.6022743718813115,12.141065174998497,113.0,29.0,84.0,25.663716814159294,6339.38,5465.319999999999,874.0600000000013,622.9,754.0,18.04097823619999,1.8082069660656288,2.215993337639569,5.776811902447307,50.0,18.0,32.0,36.0,4036.37,2232.25,1804.12,268.09,283.0
